url,stars,date,spot,ville,region
https://www.surf-report.com/meteo-surf/meteo-surf/dielette-s1130.html,14,Vendredi 8 Octobre,Diélette,Flamanville,Manche
https://www.surf-report.com/meteo-surf/meteo-surf/le-rozel-s1131.html,15,Vendredi 8 Octobre,No spot name,Le Rozel,Manche
https://www.surf-report.com/meteo-surf/meteo-surf/hatainville-s1132.html,13,Vendredi 8 Octobre,Hatainville,Les Moitiers D'allonne,Manche
https://www.surf-report.com/meteo-surf/meteo-surf/siouville-s1079.html,15,Vendredi 8 Octobre,No spot name,Siouville,Manche
https://www.surf-report.com/meteo-surf/meteo-surf/crozon-s1016.html,13,Vendredi 8 Octobre,Crozon,Camaret/mer,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/pointe-dinan-s1146.html,13,Vendredi 8 Octobre,Pointe De Dinan,Camaret/mer,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/poez-theolen-cleden-cap-sizun-s1150.html,15,Jeudi 7 Octobre,Poez Théolen,Cleden Cap Sizun,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/le-kerou-clohars-carnoet-s1160.html,13,Vendredi 8 Octobre,Le Kérou,Clohars Carnoet,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/cap-chevre-s1147.html,12,Vendredi 8 Octobre,Cap De La Chèvre,Crozon,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/la-palue-s1038.html,13,Vendredi 8 Octobre,La Palue,Crozon,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/les-roches-blanches-douarnenez-s1149.html,15,Jeudi 7 Octobre,Les Roches Blanches,Douarnenez,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/kerhilio-s1168.html,14,Vendredi 8 Octobre,Kerhilio,Erdeven,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/la-roche-seche-s1167.html,14,Vendredi 8 Octobre,La Roche Sèche,Erdeven,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/kervegant-s1166.html,14,Vendredi 8 Octobre,Kervegant,Etel,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/fort-bloque-s1024.html,15,Vendredi 8 Octobre,Fort Bloqué,Guidel,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/plage-falaise-guidel-s1025.html,15,Vendredi 8 Octobre,Plage De La Falaise,Guidel,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/plage-loch-s1161.html,15,Vendredi 8 Octobre,Plage Du Loch,Guidel,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/boutrouilles-kerlouan-s1139.html,15,Jeudi 7 Octobre,Boutrouilles,Kerlouan,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/penfoul-s1141.html,15,Jeudi 7 Octobre,Penfoul,Landunvez,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/blancs-sablons-conquet-s2758.html,15,Jeudi 7 Octobre,Blancs Sablons,Le Conquet,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/le-petit-minou-s1144.html,11,Vendredi 8 Octobre,Le Petit Minou,Locmaria Plouzane,Bretagne
