url,stars,date,spot,ville,region
https://www.surf-report.com/meteo-surf/meteo-surf/dielette-s1130.html,14,Jeudi 28 Octobre,Diélette,Flamanville,Manche
https://www.surf-report.com/meteo-surf/meteo-surf/poez-theolen-cleden-cap-sizun-s1150.html,15,Mercredi 27 Octobre,Poez Théolen,Cleden Cap Sizun,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/les-roches-blanches-douarnenez-s1149.html,15,Mercredi 27 Octobre,Les Roches Blanches,Douarnenez,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/boutrouilles-kerlouan-s1139.html,14,Mercredi 27 Octobre,Boutrouilles,Kerlouan,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/penfoul-s1141.html,15,Mercredi 27 Octobre,Penfoul,Landunvez,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/blancs-sablons-conquet-s2758.html,14,Mercredi 27 Octobre,Blancs Sablons,Le Conquet,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/locquirec-s1102.html,14,Mercredi 27 Octobre,No spot name,Locquirec,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/pors-nevez-s1071.html,12,Mercredi 27 Octobre,Pors-nevez,Perros Guirec,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/baie-trepasses-s996.html,14,Mercredi 27 Octobre,Baie Des Trépassés,Plogoff,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/plage-sillon-s1135.html,12,Mercredi 27 Octobre,Plage Du Sillon,St Malo,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/saint-pabu-s1140.html,15,Mercredi 27 Octobre,No spot name,St Pabu,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/le-dossen-s1101.html,15,Mercredi 27 Octobre,Le Dossen,Santec,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/la-mauvaise-greve-s1138.html,15,Mercredi 27 Octobre,La Mauvaise Grève,Sibiril,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/sauveterre-s1077.html,12,Jeudi 28 Octobre,Sauveterre,Olonne/mer,Vendee
https://www.surf-report.com/meteo-surf/meteo-surf/les-boulassiers-bree-bains-s1053.html,13,Vendredi 29 Octobre,Les Boulassiers,La Bree Les Bains,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/cote-sauvage-palmyre-s1017.html,12,Mercredi 27 Octobre,Côte Sauvage,La Palmyre,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/pointe-coubre-s1182.html,12,Mercredi 27 Octobre,Pointe De La Coubre,La Palmyre,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/le-ptit-bec-s1048.html,15,Jeudi 28 Octobre,Le Ptit Bec,Les Portes En Re,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/pointe-lizay-s1068.html,15,Jeudi 28 Octobre,Pointe Du Lizay,Les Portes En Re,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/chassiron-s1014.html,15,Jeudi 28 Octobre,Chassiron,St Denis D'oleron,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/les-huttes-s1058.html,11,Mercredi 27 Octobre,Les Huttes,St Denis D'oleron,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/cap-ferret-s1010.html,15,Mercredi 27 Octobre,No spot name,Cap Ferret,Gironde
https://www.surf-report.com/meteo-surf/meteo-surf/le-grand-crohot-s1045.html,15,Mercredi 27 Octobre,Le Grand Crohot,Cap Ferret,Gironde
https://www.surf-report.com/meteo-surf/meteo-surf/le-truc-vert-s45.html,14,Mercredi 27 Octobre,Le Truc Vert,Cap Ferret,Gironde
https://www.surf-report.com/meteo-surf/meteo-surf/carcans-plage-s1013.html,15,Mercredi 27 Octobre,No spot name,Carcans Plage,Gironde
https://www.surf-report.com/meteo-surf/meteo-surf/le-gurp-s1046.html,15,Mercredi 27 Octobre,Le Gurp,Grayan Et L'hopital,Gironde
https://www.surf-report.com/meteo-surf/meteo-surf/hourtin-s1029.html,15,Mercredi 27 Octobre,No spot name,Hourtin,Gironde
https://www.surf-report.com/meteo-surf/meteo-surf/la-salie-s1185.html,15,Mercredi 27 Octobre,La Salie,La Teste De Buch,Gironde
https://www.surf-report.com/meteo-surf/meteo-surf/lacanau-s1043.html,15,Mercredi 27 Octobre,No spot name,Lacanau,Gironde
https://www.surf-report.com/meteo-surf/meteo-surf/la-jenny-s1184.html,15,Mercredi 27 Octobre,La Jenny,Le Porge,Gironde
https://www.surf-report.com/meteo-surf/meteo-surf/le-porge-s1049.html,15,Mercredi 27 Octobre,No spot name,Le Porge,Gironde
https://www.surf-report.com/meteo-surf/meteo-surf/le-verdon-mer-s1052.html,15,Mercredi 27 Octobre,No spot name,Le Verdon/mer,Gironde
https://www.surf-report.com/meteo-surf/meteo-surf/le-pin-sec-s1183.html,15,Mercredi 27 Octobre,Le Pin Sec,Naujac/mer,Gironde
https://www.surf-report.com/meteo-surf/meteo-surf/soulac-s1080.html,15,Mercredi 27 Octobre,No spot name,Soulac,Gironde
https://www.surf-report.com/meteo-surf/meteo-surf/biscarrosse-s1000.html,15,Mercredi 27 Octobre,No spot name,Biscarrosse,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/capbreton-s1011.html,15,Mercredi 27 Octobre,No spot name,Capbreton,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/la-centrale-capbreton-s1194.html,15,Mercredi 27 Octobre,La Centrale,Capbreton,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/la-piste-capbreton-s1196.html,15,Mercredi 27 Octobre,La Piste,Capbreton,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/la-pointe-capbreton-s1198.html,15,Mercredi 27 Octobre,La Pointe,Capbreton,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/le-prevent-capbreton-s1195.html,15,Mercredi 27 Octobre,Le Prévent,Capbreton,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/santocha-capbreton-s1099.html,15,Mercredi 27 Octobre,Santocha,Capbreton,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/vvf-capbreton-s1197.html,15,Mercredi 27 Octobre,VVF,Capbreton,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/hossegor-centrale-s1192.html,15,Mercredi 27 Octobre,La Centrale,Hossegor,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/la-graviere-hossegor-s1191.html,15,Mercredi 27 Octobre,La Gravière,Hossegor,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/la-nord-hossegor-s68.html,15,Mercredi 27 Octobre,La Nord,Hossegor,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/la-sud-hossegor-s1193.html,15,Mercredi 27 Octobre,La Sud,Hossegor,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/les-culs-nus-hossegor-s1190.html,15,Mercredi 27 Octobre,Les Culs Nus,Hossegor,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/labenne-s1042.html,15,Mercredi 27 Octobre,No spot name,Labenne,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/plage-centrale-labenne-s1199.html,15,Mercredi 27 Octobre,Plage Centrale,Labenne,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/cap-homy-lit-mixe-s1009.html,15,Mercredi 27 Octobre,Cap De L'homy,Lit Et Mixe,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/lespecier-s1186.html,15,Mercredi 27 Octobre,Lespecier,Mimizan,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/mimizan-s1062.html,15,Mercredi 27 Octobre,No spot name,Mimizan,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/moliets-plage-chenes-lieges-s1063.html,15,Mercredi 27 Octobre,MolietsPlage Des Chenes Lièges,Moliets Et Maa,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/ondres-s1200.html,15,Mercredi 27 Octobre,No spot name,Ondres,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/saint-girons-s1083.html,15,Mercredi 27 Octobre,No spot name,St Girons,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/contis-plage-s1015.html,14,Mercredi 27 Octobre,Contis Plage,St Julien En Born,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/le-penon-seignosse-s1188.html,15,Mercredi 27 Octobre,Le Penon,Seignosse,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/les-bourdaines-seignosse-s1189.html,15,Mercredi 27 Octobre,Les Bourdaines,Seignosse,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/les-casernes-seignosse-s1187.html,15,Mercredi 27 Octobre,Les Casernes,Seignosse,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/les-estagnots-seignosse-s1056.html,15,Mercredi 27 Octobre,Les Estagnots,Seignosse,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/seignosse-s1078.html,15,Mercredi 27 Octobre,No spot name,Seignosse,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/messanges-s1061.html,15,Mercredi 27 Octobre,Messanges,Vieux Boucau,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/soustons-s1081.html,15,Mercredi 27 Octobre,Soustons,Vieux Boucau,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/vieux-boucau-s1090.html,15,Mercredi 27 Octobre,No spot name,Vieux Boucau,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/la-milady-biarritz-s1211.html,15,Mercredi 27 Octobre,La Milady,Biarritz,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/marbella-biarritz-s1210.html,14,Mercredi 27 Octobre,Marbella,Biarritz,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/bidart-s999.html,14,Mercredi 27 Octobre,No spot name,Bidart,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/centre-bidart-s1214.html,14,Mercredi 27 Octobre,Centre,Bidart,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/erretegia-bidart-s1213.html,14,Mercredi 27 Octobre,Erretegia,Bidart,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/ilbarritz-bidart-s1212.html,15,Mercredi 27 Octobre,Ilbarritz,Bidart,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/uhabia-bidart-s1215.html,14,Mercredi 27 Octobre,Uhabia,Bidart,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/cenitz-guethary-s1217.html,14,Mercredi 27 Octobre,Cenitz,Guethary,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/hendaye-s1027.html,13,Mercredi 27 Octobre,No spot name,Hendaye,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/vanthrax-hendaye-s1087.html,13,Mercredi 27 Octobre,Vanthrax,Hendaye,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/saint-jean-luz-s1091.html,14,Mercredi 27 Octobre,No spot name,St Jean De Luz,pays-basque
