url,stars,date,spot,ville,region
https://www.surf-report.com/meteo-surf/meteo-surf/bidart-s999.html,12,Mardi 16 Novembre,No spot name,Bidart,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/centre-bidart-s1214.html,12,Mardi 16 Novembre,Centre,Bidart,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/erretegia-bidart-s1213.html,12,Mardi 16 Novembre,Erretegia,Bidart,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/ilbarritz-bidart-s1212.html,12,Mardi 16 Novembre,Ilbarritz,Bidart,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/uhabia-bidart-s1215.html,12,Mardi 16 Novembre,Uhabia,Bidart,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/socoa-s1221.html,12,Mardi 16 Novembre,Socoa,Ciboure,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/cenitz-guethary-s1217.html,12,Mardi 16 Novembre,Cenitz,Guethary,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/hendaye-s1027.html,11,Mardi 16 Novembre,No spot name,Hendaye,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/vanthrax-hendaye-s1087.html,12,Jeudi 18 Novembre,Vanthrax,Hendaye,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/lafitenia-saint-jean-luz-s1218.html,12,Mardi 16 Novembre,Lafitenia,St Jean De Luz,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/saint-jean-luz-s1091.html,11,Mardi 16 Novembre,No spot name,St Jean De Luz,pays-basque
