url,stars,date,spot,ville,region
https://www.surf-report.com/meteo-surf/meteo-surf/saint-pabu-s1140.html,11,Mardi 19 Octobre,No spot name,St Pabu,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/le-dossen-s1101.html,14,Mardi 19 Octobre,Le Dossen,Santec,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/la-mauvaise-greve-s1138.html,14,Mardi 19 Octobre,La Mauvaise Grève,Sibiril,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/chassiron-s1014.html,11,Mardi 19 Octobre,Chassiron,St Denis D'oleron,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/socoa-s1221.html,11,Mercredi 20 Octobre,Socoa,Ciboure,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/vanthrax-hendaye-s1087.html,11,Mercredi 20 Octobre,Vanthrax,Hendaye,pays-basque
