url,stars,date,spot,ville,region
https://www.surf-report.com/meteo-surf/meteo-surf/anse-pen-hat-s1145.html,11,Jeudi 7 Octobre,Anse De Pen-hat,Camaret/mer,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/crozon-s1016.html,12,Jeudi 7 Octobre,Crozon,Camaret/mer,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/pointe-dinan-s1146.html,13,Jeudi 7 Octobre,Pointe De Dinan,Camaret/mer,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/poez-theolen-cleden-cap-sizun-s1150.html,15,Jeudi 7 Octobre,Poez Théolen,Cleden Cap Sizun,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/le-kerou-clohars-carnoet-s1160.html,11,Jeudi 7 Octobre,Le Kérou,Clohars Carnoet,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/la-palue-s1038.html,13,Jeudi 7 Octobre,La Palue,Crozon,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/les-roches-blanches-douarnenez-s1149.html,15,Jeudi 7 Octobre,Les Roches Blanches,Douarnenez,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/kerhilio-s1168.html,12,Jeudi 7 Octobre,Kerhilio,Erdeven,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/la-roche-seche-s1167.html,12,Jeudi 7 Octobre,La Roche Sèche,Erdeven,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/pointe-lervily-esquibien-s1152.html,12,Jeudi 7 Octobre,Pointe De Lervily,Esquibien,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/plage-falaise-guidel-s1025.html,11,Jeudi 7 Octobre,Plage De La Falaise,Guidel,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/plage-loch-s1161.html,11,Jeudi 7 Octobre,Plage Du Loch,Guidel,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/boutrouilles-kerlouan-s1139.html,13,Jeudi 7 Octobre,Boutrouilles,Kerlouan,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/penfoul-s1141.html,14,Jeudi 7 Octobre,Penfoul,Landunvez,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/blancs-sablons-conquet-s2758.html,14,Jeudi 7 Octobre,Blancs Sablons,Le Conquet,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/locquirec-s1102.html,15,Jeudi 7 Octobre,No spot name,Locquirec,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/la-torche-s1040.html,15,Jeudi 7 Octobre,La Torche,Penmarch,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/pors-carn-s1070.html,15,Jeudi 7 Octobre,Pors Carn,Penmarch,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/les-kaolins-s1162.html,12,Jeudi 7 Octobre,Les Kaolins,Ploemeur,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/baie-trepasses-s996.html,15,Jeudi 7 Octobre,Baie Des Trépassés,Plogoff,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/la-guerite-tata-beach-s1170.html,12,Jeudi 7 Octobre,La Guérite Tata Beach,Plouharnel,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/penhors-plage-s1158.html,14,Jeudi 7 Octobre,Penhors Plage,Plovan,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/palud-keristenvet-s1156.html,12,Jeudi 7 Octobre,Palud Keristenvet,Plozevet,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/palud-gourinet-s1157.html,14,Jeudi 7 Octobre,Palud Gourinet,Pouldreuzic,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/saint-tugen-s1151.html,11,Jeudi 7 Octobre,St Tugen,Primelin,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/penthievre-quiberon-s1171.html,13,Jeudi 7 Octobre,Penthièvre,Quiberon,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/port-bara-quiberon-s1173.html,13,Jeudi 7 Octobre,Port Bara,Quiberon,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/port-blanc-quiberon-s1072.html,13,Jeudi 7 Octobre,Port Blanc,Quiberon,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/port-rhu-quiberon-s1172.html,13,Jeudi 7 Octobre,Port Rhu,Quiberon,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/quiberon-s1073.html,12,Jeudi 7 Octobre,No spot name,Quiberon,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/tronoen-s1116.html,15,Jeudi 7 Octobre,Tronoën,St Jean Trolimon,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/saint-pabu-s1140.html,13,Jeudi 7 Octobre,No spot name,St Pabu,Bretagne
