url,stars,date,spot,ville,region
https://www.surf-report.com/meteo-surf/meteo-surf/anse-pen-hat-s1145.html,13,Lundi 11 Octobre,Anse De Pen-hat,Camaret/mer,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/la-torche-s1040.html,13,Lundi 11 Octobre,La Torche,Penmarch,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/pors-carn-s1070.html,13,Lundi 11 Octobre,Pors Carn,Penmarch,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/penhors-plage-s1158.html,13,Lundi 11 Octobre,Penhors Plage,Plovan,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/palud-gourinet-s1157.html,13,Lundi 11 Octobre,Palud Gourinet,Pouldreuzic,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/tronoen-s1116.html,13,Lundi 11 Octobre,Tronoën,St Jean Trolimon,Bretagne
