url,stars,date,spot,ville,region
https://www.surf-report.com/meteo-surf/meteo-surf/les-roches-blanches-douarnenez-s1149.html,13,Mardi 19 Octobre,Les Roches Blanches,Douarnenez,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/saint-pabu-s1140.html,11,Mardi 19 Octobre,No spot name,St Pabu,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/le-dossen-s1101.html,14,Mardi 19 Octobre,Le Dossen,Santec,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/la-mauvaise-greve-s1138.html,14,Mardi 19 Octobre,La Mauvaise Grève,Sibiril,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/sauveterre-s1077.html,11,Mardi 19 Octobre,Sauveterre,Olonne/mer,Vendee
https://www.surf-report.com/meteo-surf/meteo-surf/chassiron-s1014.html,13,Mardi 19 Octobre,Chassiron,St Denis D'oleron,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/le-verdon-mer-s1052.html,12,Mardi 19 Octobre,No spot name,Le Verdon/mer,Gironde
https://www.surf-report.com/meteo-surf/meteo-surf/soulac-s1080.html,12,Mardi 19 Octobre,No spot name,Soulac,Gironde
https://www.surf-report.com/meteo-surf/meteo-surf/lespecier-s1186.html,11,Mardi 19 Octobre,Lespecier,Mimizan,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/contis-plage-s1015.html,11,Mardi 19 Octobre,Contis Plage,St Julien En Born,Landes
https://www.surf-report.com/meteo-surf/meteo-surf/biarritz-grande-plage-s998.html,14,Jeudi 21 Octobre,Grande Plage,Biarritz,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/hendaye-s1027.html,11,Mercredi 20 Octobre,No spot name,Hendaye,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/lafitenia-saint-jean-luz-s1218.html,14,Jeudi 21 Octobre,Lafitenia,St Jean De Luz,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/saint-jean-luz-s1091.html,11,Mercredi 20 Octobre,No spot name,St Jean De Luz,pays-basque
