url,stars,date,spot,ville,region
https://www.surf-report.com/meteo-surf/meteo-surf/dielette-s1130.html,11,Mardi 7 Décembre,Diélette,Flamanville,Manche
https://www.surf-report.com/meteo-surf/meteo-surf/collignon-becquet-s1129.html,12,Mardi 7 Décembre,Collignon Le Becquet,Tourlaville,Manche
https://www.surf-report.com/meteo-surf/meteo-surf/audierne-s1153.html,15,Dimanche 5 Décembre,No spot name,Audierne,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/la-gamelle-audierne-s1154.html,15,Dimanche 5 Décembre,La Gamelle,Audierne,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/brest-s1002.html,14,Dimanche 5 Décembre,No spot name,Brest,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/le-kerou-clohars-carnoet-s1160.html,12,Dimanche 5 Décembre,Le Kérou,Clohars Carnoet,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/cap-chevre-s1147.html,15,Dimanche 5 Décembre,Cap De La Chèvre,Crozon,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/dinard-s1019.html,13,Mardi 7 Décembre,No spot name,Dinard,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/kerhilio-s1168.html,11,Dimanche 5 Décembre,Kerhilio,Erdeven,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/la-roche-seche-s1167.html,11,Dimanche 5 Décembre,La Roche Sèche,Erdeven,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/ile-aux-vaches-s1032.html,15,Dimanche 5 Décembre,L'ile Aux Vaches,Esquibien,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/pointe-lervily-esquibien-s1152.html,15,Dimanche 5 Décembre,Pointe De Lervily,Esquibien,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/fort-bloque-s1024.html,11,Dimanche 5 Décembre,Fort Bloqué,Guidel,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/plage-falaise-guidel-s1025.html,11,Dimanche 5 Décembre,Plage De La Falaise,Guidel,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/plage-loch-s1161.html,11,Dimanche 5 Décembre,Plage Du Loch,Guidel,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/dalbosc-s1143.html,13,Dimanche 5 Décembre,Dalbosc,Locmaria Plouzane,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/le-petit-minou-s1144.html,15,Dimanche 5 Décembre,Le Petit Minou,Locmaria Plouzane,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/porsmilin-s1142.html,15,Dimanche 5 Décembre,Porsmilin,Locmaria Plouzane,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/locquirec-s1102.html,12,Mardi 7 Décembre,No spot name,Locquirec,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/perros-guirec-s1067.html,15,Mardi 7 Décembre,No spot name,Perros Guirec,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/pors-nevez-s1071.html,15,Mardi 7 Décembre,Pors-nevez,Perros Guirec,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/les-kaolins-s1162.html,11,Dimanche 5 Décembre,Les Kaolins,Ploemeur,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/la-guerite-tata-beach-s1170.html,11,Dimanche 5 Décembre,La Guérite Tata Beach,Plouharnel,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/plage-gwendrez-s1155.html,15,Dimanche 5 Décembre,Plage De Gwendrez,Plouhinec,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/palud-keristenvet-s1156.html,15,Dimanche 5 Décembre,Palud Keristenvet,Plozevet,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/saint-tugen-s1151.html,15,Dimanche 5 Décembre,St Tugen,Primelin,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/quiberon-s1073.html,11,Dimanche 5 Décembre,No spot name,Quiberon,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/plage-sillon-s1135.html,13,Mardi 7 Décembre,Plage Du Sillon,St Malo,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/santec-s102805.html,12,Dimanche 5 Décembre,No spot name,Santec,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/la-baule-escoublac-s1033.html,14,Dimanche 5 Décembre,No spot name,La Baule Escoublac,loire-atlantique
https://www.surf-report.com/meteo-surf/meteo-surf/la-govelle-s1036.html,11,Dimanche 5 Décembre,La Govelle,Le Pouliguen,loire-atlantique
https://www.surf-report.com/meteo-surf/meteo-surf/pornic-s1179.html,15,Dimanche 5 Décembre,No spot name,Pornic,loire-atlantique
https://www.surf-report.com/meteo-surf/meteo-surf/bretignolles-s1003.html,13,Dimanche 5 Décembre,Brétignolles,Bretignolles,Vendee
https://www.surf-report.com/meteo-surf/meteo-surf/la-sauzaie-bretignolles-s1039.html,13,Dimanche 5 Décembre,La Sauzaie,Bretignolles,Vendee
https://www.surf-report.com/meteo-surf/meteo-surf/embarcadere-s1031.html,14,Dimanche 5 Décembre,L'embarcadère,La Tranche/mer,Vendee
https://www.surf-report.com/meteo-surf/meteo-surf/la-tranche-mer-s1041.html,15,Dimanche 5 Décembre,No spot name,La Tranche/mer,Vendee
https://www.surf-report.com/meteo-surf/meteo-surf/sables-olonne-s1092.html,13,Dimanche 5 Décembre,Sables D'olonne,Les Sables d'Olonne,Vendee
https://www.surf-report.com/meteo-surf/meteo-surf/longeville-mer-s1095.html,11,Dimanche 5 Décembre,No spot name,Longeville/mer,Vendee
https://www.surf-report.com/meteo-surf/meteo-surf/saint-gilles-croix-vie-s1082.html,13,Dimanche 5 Décembre,No spot name,St Gilles Croix De Vie,Vendee
https://www.surf-report.com/meteo-surf/meteo-surf/la-couarde-s1034.html,12,Dimanche 5 Décembre,No spot name,La Couarde,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/vert-bois-grand-village-plage-s1088.html,14,Dimanche 5 Décembre,Vert Bois,Le Grand Village Plage,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/le-ptit-bec-s1048.html,11,Mardi 7 Décembre,Le Ptit Bec,Les Portes En Re,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/pointe-lizay-s1068.html,11,Mardi 7 Décembre,Pointe Du Lizay,Les Portes En Re,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/royan-s1074.html,13,Dimanche 5 Décembre,No spot name,Royan,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/royan-pontaillac-s1075.html,13,Dimanche 5 Décembre,No spot name,Royan Pontaillac,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/chassiron-s1014.html,11,Mardi 7 Décembre,Chassiron,St Denis D'oleron,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/les-huttes-s1058.html,11,Mardi 7 Décembre,Les Huttes,St Denis D'oleron,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/oleron-s1094.html,14,Dimanche 5 Décembre,Oléron,St Pierre D'oleron,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/les-grenettes-sainte-marie-re-s1057.html,12,Dimanche 5 Décembre,Les Grenettes,Ste Marie De Re,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/biarritz-grande-plage-s998.html,11,Lundi 6 Décembre,Grande Plage,Biarritz,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/socoa-s1221.html,12,Lundi 6 Décembre,Socoa,Ciboure,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/hendaye-s1027.html,11,Mardi 7 Décembre,No spot name,Hendaye,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/vanthrax-hendaye-s1087.html,11,Mardi 7 Décembre,Vanthrax,Hendaye,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/lafitenia-saint-jean-luz-s1218.html,12,Lundi 6 Décembre,Lafitenia,St Jean De Luz,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/saint-jean-luz-s1091.html,11,Mardi 7 Décembre,No spot name,St Jean De Luz,pays-basque
