url,stars,date,spot,ville,region
https://www.surf-report.com/meteo-surf/meteo-surf/poez-theolen-cleden-cap-sizun-s1150.html,11,Lundi 25 Octobre,Poez Théolen,Cleden Cap Sizun,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/les-roches-blanches-douarnenez-s1149.html,15,Lundi 25 Octobre,Les Roches Blanches,Douarnenez,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/boutrouilles-kerlouan-s1139.html,13,Lundi 25 Octobre,Boutrouilles,Kerlouan,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/locquirec-s1102.html,12,Lundi 25 Octobre,No spot name,Locquirec,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/pors-nevez-s1071.html,11,Lundi 25 Octobre,Pors-nevez,Perros Guirec,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/pornic-s1179.html,11,Lundi 25 Octobre,No spot name,Pornic,loire-atlantique
