url,stars,date,spot,ville,region
https://www.surf-report.com/meteo-surf/meteo-surf/audierne-s1153.html,14,Jeudi 2 Décembre,No spot name,Audierne,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/la-gamelle-audierne-s1154.html,14,Jeudi 2 Décembre,La Gamelle,Audierne,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/brest-s1002.html,14,Jeudi 2 Décembre,No spot name,Brest,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/anse-pen-hat-s1145.html,11,Jeudi 2 Décembre,Anse De Pen-hat,Camaret/mer,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/cap-chevre-s1147.html,11,Jeudi 2 Décembre,Cap De La Chèvre,Crozon,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/ile-aux-vaches-s1032.html,12,Jeudi 2 Décembre,L'ile Aux Vaches,Esquibien,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/pointe-lervily-esquibien-s1152.html,14,Jeudi 2 Décembre,Pointe De Lervily,Esquibien,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/dalbosc-s1143.html,13,Jeudi 2 Décembre,Dalbosc,Locmaria Plouzane,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/le-petit-minou-s1144.html,13,Jeudi 2 Décembre,Le Petit Minou,Locmaria Plouzane,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/porsmilin-s1142.html,13,Jeudi 2 Décembre,Porsmilin,Locmaria Plouzane,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/plage-gwendrez-s1155.html,14,Jeudi 2 Décembre,Plage De Gwendrez,Plouhinec,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/penhors-plage-s1158.html,11,Jeudi 2 Décembre,Penhors Plage,Plovan,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/palud-keristenvet-s1156.html,14,Jeudi 2 Décembre,Palud Keristenvet,Plozevet,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/palud-gourinet-s1157.html,11,Jeudi 2 Décembre,Palud Gourinet,Pouldreuzic,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/saint-tugen-s1151.html,12,Jeudi 2 Décembre,St Tugen,Primelin,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/bretignolles-s1003.html,14,Jeudi 2 Décembre,Brétignolles,Bretignolles,Vendee
https://www.surf-report.com/meteo-surf/meteo-surf/la-sauzaie-bretignolles-s1039.html,11,Jeudi 2 Décembre,La Sauzaie,Bretignolles,Vendee
https://www.surf-report.com/meteo-surf/meteo-surf/sables-olonne-s1092.html,12,Jeudi 2 Décembre,Sables D'olonne,Les Sables d'Olonne,Vendee
https://www.surf-report.com/meteo-surf/meteo-surf/longeville-mer-s1095.html,12,Jeudi 2 Décembre,No spot name,Longeville/mer,Vendee
https://www.surf-report.com/meteo-surf/meteo-surf/saint-gilles-croix-vie-s1082.html,11,Jeudi 2 Décembre,No spot name,St Gilles Croix De Vie,Vendee
https://www.surf-report.com/meteo-surf/meteo-surf/la-couarde-s1034.html,14,Jeudi 2 Décembre,No spot name,La Couarde,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/vert-bois-grand-village-plage-s1088.html,12,Jeudi 2 Décembre,Vert Bois,Le Grand Village Plage,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/royan-s1074.html,13,Jeudi 2 Décembre,No spot name,Royan,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/royan-pontaillac-s1075.html,13,Jeudi 2 Décembre,No spot name,Royan Pontaillac,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/oleron-s1094.html,12,Jeudi 2 Décembre,Oléron,St Pierre D'oleron,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/les-grenettes-sainte-marie-re-s1057.html,14,Jeudi 2 Décembre,Les Grenettes,Ste Marie De Re,charente-maritime
https://www.surf-report.com/meteo-surf/meteo-surf/biarritz-grande-plage-s998.html,11,Jeudi 2 Décembre,Grande Plage,Biarritz,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/lafitenia-saint-jean-luz-s1218.html,11,Jeudi 2 Décembre,Lafitenia,St Jean De Luz,pays-basque
