url,stars,date,spot,ville,region
https://www.surf-report.com/meteo-surf/meteo-surf/audierne-s1153.html,11,Dimanche 7 Novembre,No spot name,Audierne,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/brest-s1002.html,11,Dimanche 7 Novembre,No spot name,Brest,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/pointe-lervily-esquibien-s1152.html,11,Dimanche 7 Novembre,Pointe De Lervily,Esquibien,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/dalbosc-s1143.html,13,Dimanche 7 Novembre,Dalbosc,Locmaria Plouzane,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/le-petit-minou-s1144.html,13,Dimanche 7 Novembre,Le Petit Minou,Locmaria Plouzane,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/porsmilin-s1142.html,12,Dimanche 7 Novembre,Porsmilin,Locmaria Plouzane,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/plage-gwendrez-s1155.html,11,Dimanche 7 Novembre,Plage De Gwendrez,Plouhinec,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/palud-keristenvet-s1156.html,11,Dimanche 7 Novembre,Palud Keristenvet,Plozevet,Bretagne
