url,stars,date,spot,ville,region
https://www.surf-report.com/meteo-surf/meteo-surf/deauville-s1127.html,14,Mercredi 8 Décembre,No spot name,Deauville,Manche
https://www.surf-report.com/meteo-surf/meteo-surf/collignon-becquet-s1129.html,13,Mercredi 8 Décembre,Collignon Le Becquet,Tourlaville,Manche
https://www.surf-report.com/meteo-surf/meteo-surf/trouville-s1086.html,14,Mercredi 8 Décembre,No spot name,Trouville,Manche
https://www.surf-report.com/meteo-surf/meteo-surf/dinard-s1019.html,12,Mardi 7 Décembre,No spot name,Dinard,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/les-roches-blanches-douarnenez-s1149.html,11,Mardi 7 Décembre,Les Roches Blanches,Douarnenez,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/gavres-s1165.html,13,Mercredi 8 Décembre,No spot name,Gavres,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/anse-kerguelen-s1163.html,15,Mercredi 8 Décembre,Anse De Kerguélen,Larmor Plage,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/toulhars-larmor-plage-s1164.html,15,Mercredi 8 Décembre,Toulhars,Larmor Plage,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/la-grande-plage-quiberon-s1174.html,13,Mercredi 8 Décembre,La Grande Plage,Quiberon,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/plage-sillon-s1135.html,12,Mardi 7 Décembre,Plage Du Sillon,St Malo,Bretagne
https://www.surf-report.com/meteo-surf/meteo-surf/pornic-s1179.html,12,Mercredi 8 Décembre,No spot name,Pornic,loire-atlantique
https://www.surf-report.com/meteo-surf/meteo-surf/la-courance-s1176.html,13,Mercredi 8 Décembre,La Courance,Pornichet,loire-atlantique
https://www.surf-report.com/meteo-surf/meteo-surf/embarcadere-s1031.html,15,Mercredi 8 Décembre,L'embarcadère,La Tranche/mer,Vendee
https://www.surf-report.com/meteo-surf/meteo-surf/la-tranche-mer-s1041.html,15,Mercredi 8 Décembre,No spot name,La Tranche/mer,Vendee
https://www.surf-report.com/meteo-surf/meteo-surf/biarritz-grande-plage-s998.html,12,Lundi 6 Décembre,Grande Plage,Biarritz,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/socoa-s1221.html,11,Lundi 6 Décembre,Socoa,Ciboure,pays-basque
https://www.surf-report.com/meteo-surf/meteo-surf/lafitenia-saint-jean-luz-s1218.html,12,Lundi 6 Décembre,Lafitenia,St Jean De Luz,pays-basque
